"SIM","status","year"
1,TRUE,82
2,TRUE,40
3,TRUE,54
4,TRUE,29
5,TRUE,43
6,TRUE,75
7,TRUE,48
8,TRUE,55
9,TRUE,66
10,TRUE,80
11,TRUE,62
12,TRUE,69
13,TRUE,20
14,TRUE,46
15,FALSE,NA
16,TRUE,46
17,TRUE,7
18,TRUE,39
19,TRUE,93
20,TRUE,76
21,TRUE,60
22,TRUE,40
23,TRUE,39
24,TRUE,100
25,TRUE,66
26,TRUE,55
27,TRUE,54
28,TRUE,54
29,TRUE,57
30,TRUE,62
31,TRUE,39
32,TRUE,77
33,FALSE,NA
34,TRUE,50
35,TRUE,51
36,TRUE,78
37,TRUE,80
38,TRUE,77
39,TRUE,49
40,TRUE,96
41,TRUE,69
42,TRUE,75
43,TRUE,84
44,TRUE,69
45,TRUE,48
46,TRUE,31
47,TRUE,83
48,TRUE,83
49,TRUE,27
50,TRUE,29
51,TRUE,76
52,TRUE,54
53,FALSE,NA
54,TRUE,42
55,TRUE,47
56,TRUE,62
57,TRUE,41
58,TRUE,48
59,FALSE,NA
60,TRUE,33
61,TRUE,44
62,TRUE,87
63,TRUE,82
64,TRUE,61
65,TRUE,51
66,TRUE,81
67,TRUE,64
68,TRUE,67
69,TRUE,57
70,TRUE,61
71,TRUE,50
72,FALSE,NA
73,TRUE,74
74,TRUE,63
75,FALSE,NA
76,TRUE,44
77,TRUE,87
78,TRUE,87
79,TRUE,53
80,TRUE,66
81,TRUE,34
82,TRUE,73
83,FALSE,NA
84,TRUE,68
85,TRUE,62
86,FALSE,NA
87,FALSE,NA
88,TRUE,61
89,FALSE,NA
90,FALSE,NA
91,FALSE,NA
92,TRUE,36
93,TRUE,34
94,TRUE,74
95,TRUE,63
96,TRUE,39
97,TRUE,15
98,TRUE,76
99,TRUE,47
100,TRUE,67
