"SIM","YEAR","N","N_OBS"
1,1,967,967
1,2,990,990
1,3,1021,1021
1,4,591,591
1,5,691,691
1,6,695,695
1,7,713,713
1,8,730,730
1,9,776,776
1,10,833,833
1,11,887,887
1,12,943,943
1,13,1005,1005
1,14,618,618
1,15,647,647
1,16,682,682
1,17,703,703
1,18,740,740
1,19,790,790
1,20,856,856
1,21,919,919
1,22,983,983
1,23,1059,1059
1,24,627,627
1,25,655,655
1,26,691,691
1,27,741,741
1,28,807,807
1,29,864,864
1,30,922,922
1,31,983,983
1,32,1068,1068
1,33,744,744
1,34,810,810
1,35,858,858
1,36,909,909
1,37,985,985
1,38,1063,1063
1,39,824,824
1,40,872,872
1,41,928,928
1,42,1014,1014
1,43,724,724
1,44,789,789
1,45,823,823
1,46,874,874
1,47,935,935
1,48,1022,1022
1,49,768,768
1,50,807,807
1,51,843,843
1,52,903,903
1,53,988,988
1,54,1079,1079
1,55,658,658
1,56,720,720
1,57,783,783
1,58,814,814
1,59,869,869
1,60,941,941
1,61,1030,1030
1,62,816,816
1,63,872,872
1,64,961,961
1,65,1070,1070
1,66,870,870
1,67,946,946
1,68,1021,1021
1,69,968,968
1,70,1075,1075
1,71,811,811
1,72,873,873
1,73,973,973
1,74,1078,1078
1,75,913,913
1,76,998,998
1,77,1082,1082
1,78,881,881
1,79,980,980
1,80,1075,1075
1,81,875,875
1,82,962,962
1,83,1056,1056
1,84,880,880
1,85,963,963
1,86,1048,1048
1,87,902,902
1,88,998,998
1,89,1089,1089
1,90,952,952
1,91,1054,1054
1,92,811,811
1,93,879,879
1,94,974,974
1,95,1073,1073
1,96,913,913
1,97,1013,1013
1,98,867,867
1,99,960,960
1,100,1033,1033
2,1,910,910
2,2,906,906
2,3,915,915
2,4,900,900
2,5,1033,1033
2,6,718,718
2,7,761,761
2,8,800,800
2,9,852,852
2,10,901,901
2,11,945,945
2,12,985,985
2,13,1011,1011
2,14,769,769
2,15,826,826
2,16,863,863
2,17,906,906
2,18,935,935
2,19,979,979
2,20,1013,1013
2,21,750,750
2,22,814,814
2,23,851,851
2,24,887,887
2,25,918,918
2,26,957,957
2,27,994,994
2,28,1032,1032
2,29,653,653
2,30,689,689
2,31,727,727
2,32,778,778
2,33,819,819
2,34,858,858
2,35,891,891
2,36,918,918
2,37,953,953
2,38,999,999
2,39,1033,1033
2,40,662,662
2,41,706,706
2,42,755,755
2,43,789,789
2,44,820,820
2,45,849,849
2,46,885,885
2,47,909,909
2,48,949,949
2,49,996,996
2,50,1021,1021
2,51,581,581
2,52,621,621
2,53,647,647
2,54,687,687
2,55,719,719
2,56,759,759
2,57,792,792
2,58,820,820
2,59,835,835
2,60,875,875
2,61,925,925
2,62,960,960
2,63,988,988
2,64,1024,1024
2,65,619,619
2,66,642,642
2,67,666,666
2,68,695,695
2,69,719,719
2,70,736,736
2,71,764,764
2,72,792,792
2,73,816,816
2,74,868,868
2,75,906,906
2,76,930,930
2,77,970,970
2,78,987,987
2,79,995,995
2,80,987,987
2,81,991,991
2,82,979,979
2,83,974,974
2,84,970,970
2,85,963,963
2,86,961,961
2,87,953,953
2,88,948,948
2,89,947,947
2,90,944,944
2,91,945,945
2,92,940,940
2,93,936,936
2,94,933,933
2,95,932,932
2,96,932,932
2,97,931,931
2,98,927,927
2,99,922,922
2,100,920,920
3,1,965,965
3,2,958,958
3,3,962,962
3,4,980,980
3,5,1137,1137
3,6,739,739
3,7,778,778
3,8,821,821
3,9,877,877
3,10,938,938
3,11,999,999
3,12,1069,1069
3,13,669,669
3,14,708,708
3,15,754,754
3,16,798,798
3,17,861,861
3,18,912,912
3,19,959,959
3,20,1028,1028
3,21,751,751
3,22,799,799
3,23,854,854
3,24,895,895
3,25,951,951
3,26,1017,1017
3,27,665,665
3,28,707,707
3,29,758,758
3,30,805,805
3,31,865,865
3,32,904,904
3,33,970,970
3,34,1049,1049
3,35,762,762
3,36,803,803
3,37,847,847
3,38,891,891
3,39,960,960
3,40,1039,1039
3,41,735,735
3,42,778,778
3,43,828,828
3,44,869,869
3,45,933,933
3,46,1013,1013
3,47,656,656
3,48,695,695
3,49,735,735
3,50,800,800
3,51,839,839
3,52,903,903
3,53,973,973
3,54,1057,1057
3,55,595,595
3,56,649,649
3,57,701,701
3,58,755,755
3,59,798,798
3,60,841,841
3,61,894,894
3,62,964,964
3,63,1036,1036
3,64,638,638
3,65,687,687
3,66,730,730
3,67,760,760
3,68,812,812
3,69,876,876
3,70,951,951
3,71,1024,1024
3,72,604,604
3,73,655,655
3,74,694,694
3,75,726,726
3,76,775,775
3,77,827,827
3,78,891,891
3,79,963,963
3,80,1034,1034
3,81,724,724
3,82,777,777
3,83,847,847
3,84,918,918
3,85,992,992
3,86,1076,1076
3,87,678,678
3,88,720,720
3,89,782,782
3,90,846,846
3,91,920,920
3,92,995,995
3,93,1075,1075
3,94,784,784
3,95,862,862
3,96,945,945
3,97,1023,1023
3,98,629,629
3,99,678,678
3,100,738,738
4,1,906,906
4,2,877,877
4,3,857,857
4,4,843,843
4,5,962,962
4,6,955,955
4,7,972,972
4,8,998,998
4,9,1021,1021
4,10,629,629
4,11,666,666
4,12,706,706
4,13,728,728
4,14,769,769
4,15,792,792
4,16,809,809
4,17,826,826
4,18,836,836
4,19,842,842
4,20,854,854
4,21,874,874
4,22,887,887
4,23,911,911
4,24,934,934
4,25,952,952
4,26,972,972
4,27,1001,1001
4,28,760,760
4,29,793,793
4,30,806,806
4,31,829,829
4,32,844,844
4,33,855,855
4,34,885,885
4,35,896,896
4,36,922,922
4,37,946,946
4,38,985,985
4,39,1040,1040
4,40,688,688
4,41,709,709
4,42,730,730
4,43,742,742
4,44,753,753
4,45,757,757
4,46,763,763
4,47,771,771
4,48,787,787
4,49,802,802
4,50,836,836
4,51,852,852
4,52,877,877
4,53,907,907
4,54,940,940
4,55,1004,1004
4,56,615,615
4,57,639,639
4,58,644,644
4,59,669,669
4,60,685,685
4,61,682,682
4,62,672,672
4,63,679,679
4,64,680,680
4,65,686,686
4,66,681,681
4,67,687,687
4,68,699,699
4,69,711,711
4,70,729,729
4,71,761,761
4,72,781,781
4,73,810,810
4,74,835,835
4,75,875,875
4,76,933,933
4,77,1011,1011
4,78,595,595
4,79,623,623
4,80,649,649
4,81,659,659
4,82,684,684
4,83,709,709
4,84,734,734
4,85,755,755
4,86,789,789
4,87,831,831
4,88,883,883
4,89,959,959
4,90,1060,1060
4,91,693,693
4,92,729,729
4,93,772,772
4,94,815,815
4,95,866,866
4,96,927,927
4,97,1020,1020
4,98,695,695
4,99,753,753
4,100,796,796
5,1,967,967
5,2,1006,1006
5,3,604,604
5,4,637,637
5,5,758,758
5,6,815,815
5,7,850,850
5,8,901,901
5,9,943,943
5,10,1029,1029
5,11,712,712
5,12,786,786
5,13,846,846
5,14,889,889
5,15,957,957
5,16,1042,1042
5,17,734,734
5,18,809,809
5,19,858,858
5,20,921,921
5,21,1008,1008
5,22,613,613
5,23,673,673
5,24,743,743
5,25,790,790
5,26,844,844
5,27,892,892
5,28,967,967
5,29,1071,1071
5,30,701,701
5,31,758,758
5,32,804,804
5,33,874,874
5,34,945,945
5,35,1036,1036
5,36,841,841
5,37,932,932
5,38,1033,1033
5,39,778,778
5,40,833,833
5,41,914,914
5,42,1020,1020
5,43,790,790
5,44,858,858
5,45,948,948
5,46,1046,1046
5,47,675,675
5,48,724,724
5,49,774,774
5,50,826,826
5,51,904,904
5,52,991,991
5,53,1065,1065
5,54,660,660
5,55,701,701
5,56,750,750
5,57,825,825
5,58,900,900
5,59,999,999
5,60,1063,1063
5,61,771,771
5,62,854,854
5,63,951,951
5,64,1042,1042
5,65,849,849
5,66,931,931
5,67,1029,1029
5,68,928,928
5,69,1024,1024
5,70,815,815
5,71,897,897
5,72,979,979
5,73,1069,1069
5,74,875,875
5,75,963,963
5,76,1054,1054
5,77,785,785
5,78,867,867
5,79,946,946
5,80,1046,1046
5,81,784,784
5,82,865,865
5,83,955,955
5,84,1054,1054
5,85,871,871
5,86,940,940
5,87,1033,1033
5,88,845,845
5,89,930,930
5,90,1019,1019
5,91,849,849
5,92,920,920
5,93,1004,1004
5,94,755,755
5,95,842,842
5,96,914,914
5,97,997,997
5,98,1056,1056
5,99,828,828
5,100,907,907
6,1,975,975
6,2,992,992
6,3,1029,1029
6,4,780,780
6,5,958,958
6,6,1001,1001
6,7,755,755
6,8,850,850
6,9,941,941
6,10,1022,1022
6,11,645,645
6,12,719,719
6,13,817,817
6,14,910,910
6,15,976,976
6,16,1053,1053
6,17,715,715
6,18,797,797
6,19,876,876
6,20,948,948
6,21,1007,1007
6,22,502,502
6,23,561,561
6,24,629,629
6,25,698,698
6,26,795,795
6,27,886,886
6,28,966,966
6,29,1028,1028
6,30,817,817
6,31,886,886
6,32,947,947
6,33,994,994
6,34,1060,1060
6,35,668,668
6,36,756,756
6,37,818,818
6,38,879,879
6,39,939,939
