"SIM","status","year"
1,TRUE,3
2,TRUE,4
3,TRUE,83
4,TRUE,4
5,TRUE,4
6,TRUE,3
7,FALSE,NA
8,TRUE,3
9,TRUE,8
10,TRUE,53
11,TRUE,3
12,TRUE,3
13,TRUE,6
14,TRUE,5
15,TRUE,14
16,TRUE,6
17,TRUE,6
18,TRUE,24
19,TRUE,7
20,TRUE,3
21,TRUE,80
22,TRUE,88
23,TRUE,5
24,TRUE,6
25,TRUE,4
26,TRUE,2
27,TRUE,4
28,TRUE,6
29,TRUE,6
30,TRUE,6
31,TRUE,7
32,TRUE,6
33,TRUE,5
34,TRUE,6
35,TRUE,40
36,TRUE,4
37,TRUE,6
38,FALSE,NA
39,TRUE,8
40,FALSE,NA
41,TRUE,4
42,TRUE,5
43,TRUE,3
44,TRUE,4
45,TRUE,6
46,FALSE,NA
47,TRUE,5
48,TRUE,6
49,TRUE,4
50,TRUE,6
51,TRUE,4
52,TRUE,28
53,TRUE,4
54,FALSE,NA
55,TRUE,6
56,FALSE,NA
57,TRUE,12
58,FALSE,NA
59,TRUE,5
60,TRUE,4
61,TRUE,66
62,TRUE,4
63,FALSE,NA
64,TRUE,8
65,TRUE,4
66,TRUE,14
67,TRUE,5
68,TRUE,4
69,FALSE,NA
70,TRUE,6
71,TRUE,6
72,TRUE,12
73,TRUE,52
74,TRUE,6
75,TRUE,3
76,TRUE,4
77,TRUE,7
78,TRUE,5
79,FALSE,NA
80,TRUE,4
81,TRUE,4
82,TRUE,5
83,TRUE,6
84,TRUE,6
85,FALSE,NA
86,TRUE,3
87,TRUE,4
88,TRUE,6
89,TRUE,3
90,TRUE,4
91,TRUE,6
92,TRUE,72
93,TRUE,6
94,TRUE,4
95,TRUE,4
96,TRUE,68
97,TRUE,6
98,TRUE,9
99,TRUE,13
100,FALSE,NA
