"SIM","status","year"
1,TRUE,2
2,TRUE,61
3,FALSE,NA
4,TRUE,3
5,TRUE,37
6,FALSE,NA
7,FALSE,NA
8,FALSE,NA
9,FALSE,NA
10,FALSE,NA
11,FALSE,NA
12,FALSE,NA
13,FALSE,NA
14,FALSE,NA
15,FALSE,NA
16,TRUE,27
17,FALSE,NA
18,FALSE,NA
19,TRUE,70
20,FALSE,NA
21,FALSE,NA
22,TRUE,74
23,FALSE,NA
24,FALSE,NA
25,TRUE,50
26,TRUE,78
27,FALSE,NA
28,FALSE,NA
29,FALSE,NA
30,FALSE,NA
31,FALSE,NA
32,TRUE,81
33,TRUE,2
34,FALSE,NA
35,TRUE,91
36,FALSE,NA
37,TRUE,97
38,FALSE,NA
39,FALSE,NA
40,TRUE,56
41,FALSE,NA
42,TRUE,64
43,FALSE,NA
44,TRUE,54
45,TRUE,1
46,FALSE,NA
47,TRUE,52
48,TRUE,53
49,FALSE,NA
50,FALSE,NA
51,FALSE,NA
52,FALSE,NA
53,TRUE,81
54,TRUE,69
55,FALSE,NA
56,FALSE,NA
57,TRUE,2
58,FALSE,NA
59,FALSE,NA
60,TRUE,86
61,TRUE,73
62,FALSE,NA
63,FALSE,NA
64,TRUE,2
65,FALSE,NA
66,TRUE,88
67,FALSE,NA
68,FALSE,NA
69,FALSE,NA
70,FALSE,NA
71,FALSE,NA
72,FALSE,NA
73,TRUE,83
74,FALSE,NA
75,TRUE,39
76,FALSE,NA
77,FALSE,NA
78,FALSE,NA
79,FALSE,NA
80,FALSE,NA
81,FALSE,NA
82,TRUE,99
83,FALSE,NA
84,FALSE,NA
85,TRUE,65
86,FALSE,NA
87,FALSE,NA
88,TRUE,89
89,TRUE,53
90,TRUE,2
91,TRUE,2
92,TRUE,2
93,FALSE,NA
94,TRUE,53
95,TRUE,65
96,TRUE,59
97,FALSE,NA
98,TRUE,2
99,TRUE,2
100,TRUE,2
