"SIM","YEAR","N","N_OBS"
1,1,978,978
1,2,1003,1003
1,3,1030,1030
1,4,740,740
1,5,899,899
1,6,953,953
1,7,1018,1018
1,8,997,997
1,9,1075,1075
1,10,1121,1121
1,11,233,233
1,12,254,254
1,13,268,268
1,14,282,282
1,15,286,286
1,16,295,295
1,17,300,300
1,18,297,297
1,19,296,296
1,20,307,307
1,21,314,314
1,22,320,320
1,23,331,331
1,24,338,338
1,25,356,356
1,26,366,366
1,27,366,366
1,28,373,373
1,29,390,390
1,30,425,425
1,31,453,453
1,32,468,468
1,33,486,486
1,34,507,507
1,35,547,547
1,36,609,609
1,37,679,679
1,38,745,745
1,39,797,797
1,40,848,848
1,41,906,906
1,42,967,967
1,43,1041,1041
1,44,1063,1063
1,45,793,793
1,46,836,836
1,47,899,899
1,48,942,942
1,49,1018,1018
1,50,165,165
1,51,165,165
1,52,172,172
1,53,171,171
1,54,175,175
1,55,179,179
1,56,179,179
1,57,179,179
1,58,195,195
1,59,205,205
1,60,205,205
1,61,217,217
1,62,226,226
1,63,231,231
1,64,239,239
1,65,235,235
1,66,224,224
1,67,222,222
1,68,224,224
1,69,213,213
1,70,207,207
1,71,205,205
1,72,204,204
1,73,195,195
1,74,192,192
1,75,193,193
1,76,186,186
1,77,182,182
1,78,181,181
1,79,175,175
1,80,168,168
1,81,162,162
1,82,166,166
1,83,158,158
1,84,154,154
1,85,151,151
1,86,147,147
1,87,143,143
1,88,138,138
1,89,140,140
1,90,136,136
1,91,135,135
1,92,131,131
1,93,125,125
1,94,119,119
1,95,117,117
1,96,113,113
1,97,110,110
1,98,106,106
1,99,103,103
1,100,105,105
2,1,968,968
2,2,968,968
2,3,988,988
2,4,1035,1035
2,5,405,405
2,6,411,411
2,7,419,419
2,8,435,435
2,9,463,463
2,10,497,497
2,11,561,561
2,12,601,601
2,13,630,630
2,14,671,671
2,15,728,728
2,16,800,800
2,17,863,863
2,18,910,910
2,19,969,969
2,20,1054,1054
2,21,1133,1133
2,22,1033,1033
2,23,942,942
2,24,1019,1019
2,25,236,236
2,26,257,257
2,27,262,262
2,28,264,264
2,29,277,277
2,30,272,272
2,31,261,261
2,32,254,254
2,33,247,247
2,34,235,235
2,35,227,227
2,36,231,231
2,37,222,222
2,38,217,217
2,39,215,215
2,40,216,216
2,41,208,208
2,42,201,201
2,43,200,200
2,44,193,193
2,45,189,189
2,46,184,184
2,47,182,182
2,48,179,179
2,49,172,172
2,50,169,169
2,51,161,161
2,52,153,153
2,53,155,155
2,54,153,153
2,55,152,152
2,56,150,150
2,57,147,147
2,58,147,147
2,59,141,141
2,60,141,141
2,61,133,133
2,62,130,130
2,63,127,127
2,64,118,118
2,65,112,112
2,66,109,109
2,67,109,109
2,68,107,107
2,69,101,101
2,70,94,94
2,71,89,89
2,72,90,90
2,73,86,86
2,74,82,82
2,75,75,75
2,76,71,71
2,77,66,66
2,78,61,61
2,79,58,58
2,80,57,57
2,81,52,52
2,82,38,38
2,83,45,45
2,84,40,40
2,85,32,32
2,86,32,32
2,87,27,27
2,88,21,21
2,89,15,15
2,90,14,14
2,91,13,13
2,92,8,8
2,93,8,8
2,94,8,8
2,95,6,6
2,96,4,4
2,97,NA,NA
2,98,NA,NA
2,99,NA,NA
2,100,NA,NA
3,1,958,958
3,2,952,952
3,3,947,947
3,4,960,960
3,5,1095,1095
3,6,1077,1077
3,7,861,861
3,8,921,921
3,9,968,968
3,10,1011,1011
3,11,317,317
3,12,341,341
3,13,358,358
3,14,370,370
3,15,396,396
3,16,423,423
3,17,467,467
3,18,502,502
3,19,526,526
3,20,550,550
3,21,554,554
3,22,574,574
3,23,600,600
3,24,635,635
3,25,677,677
3,26,729,729
3,27,788,788
3,28,850,850
3,29,897,897
3,30,927,927
3,31,965,965
3,32,1002,1002
3,33,1007,1007
3,34,1003,1003
3,35,1021,1021
3,36,779,779
3,37,837,837
3,38,863,863
3,39,899,899
3,40,923,923
3,41,953,953
3,42,995,995
3,43,1038,1038
3,44,414,414
3,45,435,435
3,46,458,458
3,47,462,462
3,48,484,484
3,49,498,498
3,50,522,522
3,51,556,556
3,52,603,603
3,53,655,655
3,54,727,727
