"SIM","status","year"
1,TRUE,8
2,TRUE,15
3,TRUE,35
4,TRUE,41
5,TRUE,9
6,TRUE,6
7,TRUE,6
8,TRUE,5
9,TRUE,3
10,TRUE,54
11,TRUE,47
12,TRUE,60
13,TRUE,6
14,FALSE,NA
15,TRUE,10
16,TRUE,9
17,TRUE,5
18,TRUE,74
19,TRUE,10
20,TRUE,6
21,TRUE,40
22,TRUE,45
23,TRUE,98
24,TRUE,47
25,TRUE,29
26,TRUE,42
27,TRUE,25
28,TRUE,64
29,TRUE,8
30,FALSE,NA
31,TRUE,58
32,TRUE,27
33,TRUE,5
34,TRUE,6
35,TRUE,77
36,TRUE,85
37,TRUE,6
38,TRUE,8
39,FALSE,NA
40,TRUE,6
41,TRUE,6
42,TRUE,6
43,TRUE,75
44,TRUE,54
45,TRUE,5
46,TRUE,58
47,TRUE,87
48,TRUE,5
49,TRUE,68
50,TRUE,83
51,TRUE,85
52,TRUE,35
53,TRUE,10
54,TRUE,35
55,FALSE,NA
56,FALSE,NA
57,TRUE,26
58,FALSE,NA
59,TRUE,47
60,TRUE,6
61,TRUE,28
62,FALSE,NA
63,FALSE,NA
64,FALSE,NA
65,TRUE,6
66,TRUE,41
67,TRUE,7
68,TRUE,64
69,TRUE,5
70,TRUE,35
71,TRUE,86
72,TRUE,41
73,TRUE,32
74,TRUE,75
75,TRUE,6
76,TRUE,6
77,TRUE,89
78,TRUE,23
79,TRUE,4
80,TRUE,6
81,TRUE,58
82,FALSE,NA
83,TRUE,29
84,TRUE,90
85,TRUE,4
86,TRUE,91
87,TRUE,19
88,TRUE,15
89,TRUE,9
90,TRUE,10
91,TRUE,35
92,TRUE,9
93,TRUE,72
94,TRUE,6
95,TRUE,12
96,TRUE,7
97,TRUE,65
98,TRUE,6
99,TRUE,8
100,TRUE,11
