"SIM","status","year"
1,TRUE,79
2,FALSE,NA
3,TRUE,43
4,FALSE,NA
5,TRUE,73
6,FALSE,NA
7,TRUE,93
8,FALSE,NA
9,FALSE,NA
10,TRUE,91
11,TRUE,46
12,TRUE,58
13,TRUE,92
14,FALSE,NA
15,TRUE,64
16,FALSE,NA
17,FALSE,NA
18,FALSE,NA
19,FALSE,NA
20,TRUE,2
21,FALSE,NA
22,FALSE,NA
23,TRUE,2
24,FALSE,NA
25,FALSE,NA
26,FALSE,NA
27,FALSE,NA
28,FALSE,NA
29,FALSE,NA
30,TRUE,97
31,FALSE,NA
32,FALSE,NA
33,FALSE,NA
34,FALSE,NA
35,FALSE,NA
36,TRUE,46
37,TRUE,93
38,TRUE,39
39,FALSE,NA
40,FALSE,NA
41,TRUE,55
42,FALSE,NA
43,TRUE,99
44,TRUE,94
45,FALSE,NA
46,FALSE,NA
47,TRUE,78
48,TRUE,88
49,FALSE,NA
50,TRUE,70
51,FALSE,NA
52,FALSE,NA
53,TRUE,2
54,TRUE,88
55,FALSE,NA
56,FALSE,NA
57,FALSE,NA
58,FALSE,NA
59,TRUE,46
60,FALSE,NA
61,TRUE,44
62,TRUE,2
63,FALSE,NA
64,TRUE,2
65,FALSE,NA
66,TRUE,2
67,TRUE,2
68,TRUE,60
69,TRUE,30
70,FALSE,NA
71,TRUE,2
72,FALSE,NA
73,FALSE,NA
74,TRUE,71
75,TRUE,80
76,FALSE,NA
77,TRUE,82
78,FALSE,NA
79,TRUE,50
80,FALSE,NA
81,FALSE,NA
82,FALSE,NA
83,TRUE,67
84,FALSE,NA
85,TRUE,92
86,TRUE,81
87,FALSE,NA
88,TRUE,84
89,FALSE,NA
90,TRUE,2
91,FALSE,NA
92,TRUE,90
93,TRUE,77
94,FALSE,NA
95,FALSE,NA
96,TRUE,54
97,TRUE,2
98,FALSE,NA
99,FALSE,NA
100,TRUE,58
