"SIM","status","year"
1,TRUE,25
2,FALSE,NA
3,TRUE,51
4,FALSE,NA
5,TRUE,1
6,FALSE,NA
7,FALSE,NA
8,FALSE,NA
9,FALSE,NA
10,FALSE,NA
11,FALSE,NA
12,FALSE,NA
13,FALSE,NA
14,FALSE,NA
15,TRUE,2
16,FALSE,NA
17,FALSE,NA
18,FALSE,NA
19,TRUE,71
20,FALSE,NA
21,FALSE,NA
22,TRUE,83
23,FALSE,NA
24,FALSE,NA
25,FALSE,NA
26,TRUE,2
27,FALSE,NA
28,TRUE,2
29,FALSE,NA
30,TRUE,2
31,TRUE,23
32,FALSE,NA
33,TRUE,36
34,TRUE,64
35,TRUE,2
36,FALSE,NA
37,FALSE,NA
38,TRUE,2
39,TRUE,2
40,FALSE,NA
41,FALSE,NA
42,TRUE,2
43,TRUE,78
44,TRUE,85
45,TRUE,76
46,FALSE,NA
47,FALSE,NA
48,FALSE,NA
49,FALSE,NA
50,TRUE,68
51,FALSE,NA
52,FALSE,NA
53,FALSE,NA
54,FALSE,NA
55,TRUE,67
56,TRUE,2
57,FALSE,NA
58,TRUE,1
59,FALSE,NA
60,TRUE,70
61,FALSE,NA
62,FALSE,NA
63,FALSE,NA
64,FALSE,NA
65,FALSE,NA
66,TRUE,2
67,FALSE,NA
68,TRUE,56
69,FALSE,NA
70,FALSE,NA
71,TRUE,2
72,FALSE,NA
73,TRUE,89
74,TRUE,29
75,FALSE,NA
76,TRUE,2
77,FALSE,NA
78,FALSE,NA
79,TRUE,3
80,TRUE,96
81,FALSE,NA
82,TRUE,41
83,FALSE,NA
84,FALSE,NA
85,FALSE,NA
86,FALSE,NA
87,FALSE,NA
88,TRUE,28
89,FALSE,NA
90,FALSE,NA
91,TRUE,51
92,FALSE,NA
93,FALSE,NA
94,TRUE,28
95,FALSE,NA
96,FALSE,NA
97,FALSE,NA
98,FALSE,NA
99,FALSE,NA
100,FALSE,NA
